model_name,seed,fold_id,epoch,train_loss,val_loss,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,is_best
cnn_gru_literature_v1,42,5,77,0.005890142247080803,0.13484890755665088,1.0,1.0,0.95,0.9494351732991013,False
cnn_gru_literature_v1,42,5,78,0.005339536592364311,0.1475627800848867,1.0,1.0,0.94,0.9388150171077001,False
cnn_gru_literature_v1,42,5,79,0.005242878664284944,0.14316490485465952,1.0,1.0,0.94,0.9388150171077001,False
cnn_gru_literature_v1,42,5,80,0.004573660520836711,0.15070747560821474,1.0,1.0,0.94,0.9388150171077001,False
cnn_gru_literature_v1,42,5,81,0.004621504414826632,0.14879031931715353,1.0,1.0,0.94,0.9388150171077001,False
cnn_gru_literature_v1,42,5,82,0.005169645510613918,0.15553978448068456,1.0,1.0,0.95,0.9494351732991013,False
cnn_gru_literature_v1,42,5,83,0.004317989265546203,0.1627227823649134,1.0,1.0,0.93,0.92901948460088,False
cnn_gru_literature_v1,42,5,84,0.003931593960151076,0.16189042678368942,1.0,1.0,0.94,0.9388150171077001,False
cnn_gru_literature_v1,42,5,85,0.004343315428122878,0.16090292636571185,1.0,1.0,0.92,0.9191501291501292,False
cnn_gru_literature_v1,42,5,86,0.0037441514572128655,0.15235005019764816,1.0,1.0,0.95,0.9494351732991013,False
cnn_gru_literature_v1,42,5,87,0.0037023334577679632,0.15590133330052985,1.0,1.0,0.95,0.9494351732991013,False
cnn_gru_literature_v1,42,5,88,0.003926506312564015,0.17210641451778688,1.0,1.0,0.93,0.92901948460088,False
cnn_gru_literature_v1,42,5,89,0.003930445858277381,0.14847554662264884,1.0,1.0,0.93,0.92901948460088,False
cnn_gru_literature_v1,42,5,90,0.003300853781402111,0.15167644127671207,1.0,1.0,0.93,0.92901948460088,False
cnn_gru_literature_v1,42,5,91,0.048648508889600636,0.4671409843556051,0.9875,0.9875299851653766,0.87,0.8704029925596037,False
cnn_gru_literature_v1,42,5,92,0.0648029547277838,0.5607268384524754,0.9875,0.9875136902695625,0.87,0.8688713190959663,False
cnn_gru_literature_v1,42,5,93,0.04610488819889724,0.7045455969470952,0.985,0.9850270145106513,0.85,0.8473717942461537,False
cnn_gru_literature_v1,42,5,94,0.06867873288691044,0.4308182227292231,0.98,0.9799358335372153,0.86,0.8584178941625751,False
cnn_gru_literature_v1,42,5,95,0.054182988964021205,0.3307268018834293,0.985,0.9850306652603618,0.91,0.9055162270136746,False
lee_style_cnn_lstm_2d_v1,42,5,1,1.6091790056228639,1.5918320247105189,0.2,0.10064232589587559,0.29,0.1778275754746343,True
lee_style_cnn_lstm_2d_v1,42,5,2,1.5421053457260132,1.4379156827926636,0.37,0.3345141658556444,0.42,0.34712394793962176,True
lee_style_cnn_lstm_2d_v1,42,5,3,1.3491137027740479,1.1814447811671667,0.4525,0.4202370590572094,0.51,0.4363134516446543,True
lee_style_cnn_lstm_2d_v1,42,5,4,1.1241552925109863,1.0333843231201172,0.5475,0.49526433716412444,0.65,0.610855600539811,True
lee_style_cnn_lstm_2d_v1,42,5,5,0.993583505153656,0.9656318170683724,0.59,0.5682842833083155,0.59,0.5876271068278319,False
lee_style_cnn_lstm_2d_v1,42,5,6,0.8457328677177429,0.7754577781472888,0.6625,0.6458763595604424,0.66,0.6471714527109319,True
lee_style_cnn_lstm_2d_v1,42,5,7,0.7117806053161622,0.663897271667208,0.7425,0.7388962156489399,0.77,0.7572344866462515,True
lee_style_cnn_lstm_2d_v1,42,5,8,0.6469966661930084,0.5742331274918148,0.7625,0.7631085278265081,0.76,0.7531650956771065,False
lee_style_cnn_lstm_2d_v1,42,5,9,0.6087744152545929,0.37712221699101584,0.7725,0.772008470051643,0.9,0.9013919413919413,True
lee_style_cnn_lstm_2d_v1,42,5,10,0.47196935534477236,0.3782484531402588,0.845,0.8444636108185334,0.86,0.8599680477281456,False
lee_style_cnn_lstm_2d_v1,42,5,11,0.4089592319726944,0.2466399839946202,0.855,0.8538880584900225,0.91,0.9101317199218505,True
lee_style_cnn_lstm_2d_v1,42,5,12,0.30737060725688936,0.2323027497955731,0.895,0.8948232949886755,0.94,0.9404395604395605,True
lee_style_cnn_lstm_2d_v1,42,5,13,0.304596429169178,0.2644811123609543,0.88,0.8796903486654424,0.91,0.9095626990363833,False
lee_style_cnn_lstm_2d_v1,42,5,14,0.33141184091567993,0.20836947512413775,0.8825,0.8820463072179135,0.91,0.9106524819684207,False
lee_style_cnn_lstm_2d_v1,42,5,15,0.2728287598490715,0.17581235830272948,0.92,0.9197941792413822,0.94,0.9404073034368284,False
lee_style_cnn_lstm_2d_v1,42,5,16,0.24015457719564437,0.12701054502810752,0.92,0.9202063360191304,0.97,0.969993746091307,True
lee_style_cnn_lstm_2d_v1,42,5,17,0.250469782948494,0.23866456055215426,0.9225,0.9225206214288055,0.92,0.9194616345167141,False
lee_style_cnn_lstm_2d_v1,42,5,18,0.3172508619725704,0.14891913373555457,0.8825,0.8826025735499019,0.95,0.9504054859868815,False
lee_style_cnn_lstm_2d_v1,42,5,19,0.1850637073814869,0.11141166037746839,0.9375,0.9374375857135187,0.96,0.9596872105216135,False
lee_style_cnn_lstm_2d_v1,42,5,20,0.18470060802996158,0.10192341929567712,0.94,0.9397504013256691,0.95,0.9499311129606381,False
lee_style_cnn_lstm_2d_v1,42,5,21,0.1842334522306919,0.07819438805537564,0.9475,0.9476149186294114,0.97,0.9699937460913072,False
lee_style_cnn_lstm_2d_v1,42,5,22,0.11541043423116207,0.06845041657132762,0.9625,0.9624680651587953,1.0,1.0,True
lee_style_cnn_lstm_2d_v1,42,5,23,0.1073048160970211,0.05224890062319381,0.975,0.9750428499143075,0.98,0.9797175866495508,False
lee_style_cnn_lstm_2d_v1,42,5,24,0.08600802566856146,0.09033277690676707,0.9725,0.9726585892575557,0.97,0.9697175866495508,False
lee_style_cnn_lstm_2d_v1,42,5,25,0.15970305897295475,0.11532238378588643,0.94,0.9398459297010021,0.96,0.9599436207780239,False
lee_style_cnn_lstm_2d_v1,42,5,26,0.1436678696423769,0.11394917765366179,0.9525,0.9526206004965909,0.98,0.9799874921826142,False
lee_style_cnn_lstm_2d_v1,42,5,27,0.09693215109407902,0.07407703144209725,0.975,0.9750605637083625,0.97,0.9702135263110874,False
lee_style_cnn_lstm_2d_v1,42,5,28,0.06286104161292315,0.05874766143304961,0.9775,0.977466791686201,0.98,0.9797175866495508,False
lee_style_cnn_lstm_2d_v1,42,5,29,0.07053210195153951,0.09131191993531372,0.9725,0.9724789335022189,0.96,0.9596079596079596,False
lee_style_cnn_lstm_2d_v1,42,5,30,0.08176879830658436,0.02245360060728022,0.9725,0.9724827030426921,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,42,5,31,0.06072755308821797,0.0252771660286401,0.9875,0.9874997070198054,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,42,5,32,0.10249901175498963,0.05304473754949868,0.97,0.9700610338319189,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,42,5,33,0.07774690944701433,0.024478930846921036,0.9725,0.972542090114121,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,42,5,34,0.07373340476304292,0.04091090329789689,0.97,0.970015234970116,0.98,0.9797175866495508,False
lee_style_cnn_lstm_2d_v1,42,5,35,0.07797978948801756,0.13434948080352374,0.9825,0.9824841790694949,0.94,0.940222286121919,False
lee_style_cnn_lstm_2d_v1,42,5,36,0.08748506482690573,0.04014704499526748,0.97,0.9699009163651923,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,42,5,37,0.051811641212552786,0.011365192443398493,0.99,0.9900137879296274,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,42,5,38,0.04643105607479811,0.04969637383640345,0.9825,0.9824821423600071,0.97,0.9702197802197803,False
lee_style_cnn_lstm_2d_v1,42,5,39,0.0551619920367375,0.022612617467530072,0.99,0.9899973623539526,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,42,5,40,0.03571951978374273,0.019963256549090147,0.9925,0.9924998046798702,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,42,5,41,0.04895261771045625,0.044642746614824445,0.99,0.9899973623539525,0.97,0.9702197802197803,False
lee_style_cnn_lstm_2d_v1,42,5,42,0.032443655263632534,0.017549131231914674,0.99,0.99,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,42,5,43,0.04231955587863922,0.12373049790039659,0.9825,0.9824981442756267,0.95,0.9503597337074963,False
lee_style_cnn_lstm_2d_v1,42,5,44,0.1142796815559268,0.07388088769013328,0.9575,0.9576255075564786,0.96,0.9593819254794864,False
lee_style_cnn_lstm_2d_v1,42,5,45,0.08842127109877765,0.035725486132183244,0.9675,0.9674975436639386,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,42,5,46,0.11653188653290272,0.0893494978081435,0.9625,0.962482909488652,0.97,0.9697113327408579,False
lee_style_cnn_lstm_2d_v1,42,5,47,0.11621970497071743,0.03218295784401042,0.965,0.9648984378109718,1.0,1.0,False
feature_random_forest_v1,42,6,0,,,1.0,1.0,0.96,0.9604260651629073,True
feature_linear_svm_v1,42,6,0,,,1.0,1.0,0.98,0.9799874921826142,True
rescnn_bigru_attention_lite_v1,42,6,1,1.5109746980667114,1.3566200392586845,0.41,0.36579434718375525,0.7,0.6355938540758579,True
rescnn_bigru_attention_lite_v1,42,6,2,1.045140299797058,0.7207155440534864,0.7425,0.7058224744214306,0.89,0.8868824868824868,True
rescnn_bigru_attention_lite_v1,42,6,3,0.6785353255271912,0.5712889177458627,0.805,0.7955118222994906,0.85,0.8554040108219674,False
rescnn_bigru_attention_lite_v1,42,6,4,0.4410326200723648,0.2251750464950289,0.8575,0.857913473176738,0.95,0.949724828017511,True
rescnn_bigru_attention_lite_v1,42,6,5,0.2550828105211258,0.19712392666510173,0.92,0.9186470511798127,0.92,0.9180154263081093,False
rescnn_bigru_attention_lite_v1,42,6,6,0.34393467992544174,0.3117871508002281,0.88,0.8801245477624746,0.89,0.8881304316598435,False
rescnn_bigru_attention_lite_v1,42,6,7,0.26631812810897826,0.17241164137210166,0.92,0.9202244745503769,0.95,0.9500841500841499,True
rescnn_bigru_attention_lite_v1,42,6,8,0.15869239829480647,0.1205579824745655,0.96,0.9598819741744657,0.96,0.9597373358348967,True
rescnn_bigru_attention_lite_v1,42,6,9,0.1777873779833317,0.22708121048552649,0.94,0.9399210906676043,0.95,0.9498656749207545,False
rescnn_bigru_attention_lite_v1,42,6,10,0.1642748489230871,0.11337749048003129,0.9425,0.9425122510280304,0.97,0.9699633699633701,True
rescnn_bigru_attention_lite_v1,42,6,11,0.12779421292245388,0.10495707459215607,0.955,0.9551364613413813,0.96,0.9596872105216135,False
rescnn_bigru_attention_lite_v1,42,6,12,0.09530834991484881,0.07157547412706274,0.975,0.97496816281886,0.98,0.9799498746867169,True
rescnn_bigru_attention_lite_v1,42,6,13,0.10928640205413104,0.17455450664939626,0.965,0.9650341008803809,0.93,0.9311150215965446,False
rescnn_bigru_attention_lite_v1,42,6,14,0.20194495260715484,0.15993951307609677,0.935,0.9348432385823724,0.94,0.941089665128833,False
rescnn_bigru_attention_lite_v1,42,6,15,0.1454256822168827,0.29358405007847715,0.9475,0.9476232470018362,0.95,0.9497801700984077,False
rescnn_bigru_attention_lite_v1,42,6,16,0.07508554834872484,0.09825884214868504,0.9775,0.9776215357399449,0.96,0.9596872105216135,False
rescnn_bigru_attention_lite_v1,42,6,17,0.04186519898474216,0.06537971206541572,0.9825,0.9825309582405563,0.97,0.9699812382739212,False
rescnn_bigru_attention_lite_v1,42,6,18,0.08351551748812198,0.07357164612039924,0.9675,0.9673726363494296,0.97,0.9699812382739212,False
rescnn_bigru_attention_lite_v1,42,6,19,0.058942429926246404,0.10869860343102898,0.985,0.9849994103310008,0.97,0.9699614890885752,False
rescnn_bigru_attention_lite_v1,42,6,20,0.05481333518400788,0.039614737865382006,0.9825,0.9825143486123122,0.99,0.9899937460913071,True
rescnn_bigru_attention_lite_v1,42,6,21,0.09149008177220821,0.10440052779657501,0.97,0.9699472108529689,0.94,0.9405089299826142,False
rescnn_bigru_attention_lite_v1,42,6,22,0.04081272417679429,0.05098908550904265,0.985,0.985075722498746,0.98,0.9799498746867169,False
rescnn_bigru_attention_lite_v1,42,6,23,0.04786600729450583,0.06641720015821713,0.9825,0.9825464861908667,0.97,0.9699633699633701,False
rescnn_bigru_attention_lite_v1,42,6,24,0.03239911590702832,0.07285323143670601,0.9875,0.9874193931241841,0.96,0.9594351732991016,False
rescnn_bigru_attention_lite_v1,42,6,25,0.03980800418183208,0.09943997647081103,0.99,0.9899997070198054,0.97,0.9697175866495508,False
rescnn_bigru_attention_lite_v1,42,6,26,0.09154775800183415,0.14438006744187856,0.965,0.9648924731182795,0.96,0.9596258279185108,False
rescnn_bigru_attention_lite_v1,42,6,27,0.12773253666236997,0.07081865519285202,0.9575,0.9575675484164178,0.95,0.9499614890885753,False
rescnn_bigru_attention_lite_v1,42,6,28,0.0836965118162334,0.0704110890510492,0.9725,0.9725448404379222,0.98,0.9799498746867169,False
rescnn_bigru_attention_lite_v1,42,6,29,0.044874064046889546,0.1365152695881469,0.9825,0.982451647142071,0.97,0.9699498746867168,False
rescnn_bigru_attention_lite_v1,42,6,30,0.06892409710213541,0.07021399018620807,0.975,0.974916289021672,0.98,0.9799937460913071,False
rescnn_bigru_attention_lite_v1,42,6,31,0.05481147382408381,0.11254411510058812,0.975,0.9749087008419283,0.97,0.9699633699633701,False
rescnn_bigru_attention_lite_v1,42,6,32,0.05249591179192066,0.09773578383361123,0.98,0.9800463885308022,0.97,0.9697175866495508,False
rescnn_bigru_attention_lite_v1,42,6,33,0.026546182949095963,0.10419664412204709,0.995,0.9949999023399352,0.96,0.9596872105216135,False
rescnn_bigru_attention_lite_v1,42,6,34,0.06420318206772208,0.1843755805997976,0.97,0.969738841405508,0.93,0.9296439150438015,False
rescnn_bigru_attention_lite_v1,42,6,35,0.04063539396971464,0.13392566871230624,0.9825,0.9826041114483273,0.95,0.9497185741088181,False
rescnn_bigru_attention_lite_v1,42,6,36,0.031047932039946317,0.08045007135452968,0.985,0.9849839837493652,0.96,0.9599749843652283,False
rescnn_bigru_attention_lite_v1,42,6,37,0.02800530994310975,0.06876451764920992,0.99,0.9899984372558212,0.97,0.969943620778024,False
rescnn_bigru_attention_lite_v1,42,6,38,0.010830293907783926,0.07600742129475943,0.9975,0.9974999023399352,0.97,0.969943620778024,False
rescnn_bigru_attention_lite_v1,42,6,39,0.008125498830340803,0.09147634360540126,1.0,1.0,0.96,0.9599749843652283,False
rescnn_bigru_attention_lite_v1,42,6,40,0.05318553089164198,0.1319266447764156,0.9825,0.982497655883732,0.96,0.9596872105216135,False
rescnn_bigru_attention_lite_v1,42,6,41,0.019401168804615735,0.0668646882487727,0.9925,0.9924997070198055,0.96,0.9599749843652283,False
rescnn_bigru_attention_lite_v1,42,6,42,0.07086397733073682,0.06955935403571598,0.98,0.9800000000000001,0.96,0.9596872105216135,False
rescnn_bigru_attention_lite_v1,42,6,43,0.017647286555729808,0.04918793662052069,0.9975,0.9974999023399352,0.98,0.9799498746867169,False
rescnn_bigru_attention_lite_v1,42,6,44,0.00913718887604773,0.06346078676038555,1.0,1.0,0.97,0.969943620778024,False
rescnn_bigru_attention_lite_v1,42,6,45,0.016885811151005327,0.1331339737516828,0.9925,0.9924841790694948,0.96,0.959961489088575,False
tcn_literature_v1,42,6,1,1.2456354904174805,1.0481892909322466,0.5725,0.5643717711408837,0.79,0.7990435198469632,True
tcn_literature_v1,42,6,2,0.7412594652175903,0.5105822682380676,0.8925,0.8913803231521671,0.93,0.9293939393939394,True
tcn_literature_v1,42,6,3,0.4708444631099701,0.36987140668290003,0.95,0.9499200164068909,0.95,0.9507790455158875,True
tcn_literature_v1,42,6,4,0.3745293354988098,0.2689892628363201,0.9575,0.9576988721776944,0.97,0.9703919907102282,True
tcn_literature_v1,42,6,5,0.26005622804164885,0.213078179529735,0.9775,0.977529301453352,0.95,0.9510352457720878,False
tcn_literature_v1,42,6,6,0.2568235516548157,0.244356346981866,0.9475,0.9476116022342438,0.92,0.9205720405720406,False
tcn_literature_v1,42,6,7,0.2106748887896538,0.13938755009855544,0.9625,0.9625562179397331,0.98,0.9799937460913071,True
tcn_literature_v1,42,6,8,0.1652415931224823,0.12991683876940183,0.9775,0.9774820339819664,0.95,0.9505279698302955,False
tcn_literature_v1,42,6,9,0.14051444351673126,0.14412001786487444,0.9825,0.9824684557990547,0.97,0.9703919907102282,False
tcn_literature_v1,42,6,10,0.12899054765701293,0.13392708982740129,0.975,0.9751703475731665,0.97,0.9699937460913072,False
tcn_literature_v1,42,6,11,0.11513565182685852,0.13432894913213594,0.98,0.9799359274886701,0.96,0.9604737604737604,False
tcn_literature_v1,42,6,12,0.10296083301305771,0.0763669064534562,0.9875,0.9874684557990546,0.98,0.9799498746867169,False
tcn_literature_v1,42,6,13,0.08582186967134475,0.08296280540525913,0.9925,0.9924516358745106,0.97,0.9699633699633701,False
tcn_literature_v1,42,6,14,0.10369198717176914,0.06341761297413281,0.9725,0.9724680651587952,0.99,0.9899937460913071,True
tcn_literature_v1,42,6,15,0.0949854388833046,0.07879139669239521,0.98,0.9799359274886701,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,16,0.08339767105877399,0.05517813190817833,0.99,0.9900154302902457,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,17,0.06556257613003254,0.04805147594639233,0.995,0.9949838823806904,0.98,0.9799874921826142,False
tcn_literature_v1,42,6,18,0.053916743360459804,0.050310651771724224,0.9925,0.9924991209678458,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,19,0.05152992933988571,0.04960493916379554,0.995,0.9949999999999999,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,20,0.04974394463002682,0.04091738111206463,0.9975,0.9974999023399352,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,21,0.05781412858515978,0.08081365616193839,0.9925,0.9924669721217307,0.97,0.9702197802197802,False
tcn_literature_v1,42,6,22,0.047898806482553485,0.025893598262752806,0.995,0.9949999023399352,1.0,1.0,True
tcn_literature_v1,42,6,23,0.03954795680940151,0.03221127936350448,0.9975,0.9974999023399352,1.0,1.0,False
tcn_literature_v1,42,6,24,0.029479971323162317,0.036602078404809744,1.0,1.0,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,25,0.027381612993776797,0.021545807564897195,0.9975,0.9974999023399352,1.0,1.0,False
tcn_literature_v1,42,6,26,0.07136678595095873,0.045102594553359916,0.98,0.9799920271779434,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,27,0.047500458061695096,0.05016059574804136,0.995,0.9949838823806904,0.98,0.9799498746867169,False
tcn_literature_v1,42,6,28,0.05799315016716719,0.047286441549658775,0.9825,0.9824976558837317,1.0,1.0,False
tcn_literature_v1,42,6,29,0.03747643103823066,0.04028715891763568,0.9925,0.9924991209678456,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,30,0.023814791776239873,0.032555143614964824,1.0,1.0,1.0,1.0,False
tcn_literature_v1,42,6,31,0.01905728714540601,0.029075705645872012,0.9975,0.9974999023399352,1.0,1.0,False
tcn_literature_v1,42,6,32,0.03246855657547712,0.05723505912880812,0.995,0.9949992186279106,0.97,0.9703919907102282,False
tcn_literature_v1,42,6,33,0.03719510890543461,0.030959654865520343,0.995,0.9949999023399352,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,34,0.026291510071605444,0.051926077609615665,1.0,1.0,0.98,0.9799498746867169,False
tcn_literature_v1,42,6,35,0.03272938471287489,0.02999050888632025,0.99,0.989984179069495,0.98,0.9802197802197803,False
tcn_literature_v1,42,6,36,0.025293290466070175,0.023121277269508158,0.9975,0.9974999023399352,1.0,1.0,False
tcn_literature_v1,42,6,37,0.030527687203139066,0.06973601298938904,0.9925,0.9924997070198055,0.97,0.9693819254794864,False
tcn_literature_v1,42,6,38,0.11183844204992056,0.1335384912090376,0.975,0.9749164443155027,0.96,0.9595959595959596,False
tcn_literature_v1,42,6,39,0.08279160279780626,0.08117011741601995,0.9825,0.9825285200812626,0.98,0.9802197802197803,False
tcn_literature_v1,42,6,40,0.04202154282480478,0.02055240926399295,0.99,0.9900297102288075,1.0,1.0,False
tcn_literature_v1,42,6,41,0.020108661875128747,0.02671338657715491,1.0,1.0,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,42,0.018698912896215916,0.015235391578504018,1.0,1.0,1.0,1.0,False
tcn_literature_v1,42,6,43,0.01773582917638123,0.0164413470774889,0.9975,0.9974999023399352,1.0,1.0,False
tcn_literature_v1,42,6,44,0.027746099727228284,0.03890027411814247,0.9925,0.9924997070198055,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,45,0.020787216844037174,0.022987736089687263,1.0,1.0,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,46,0.01712659385986626,0.031224329689783708,0.995,0.9949999023399352,0.99,0.9899937460913071,False
tcn_literature_v1,42,6,47,0.016826268024742602,0.019973602312217866,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,1,1.4921243953704835,1.164601172719683,0.35,0.33935778701770236,0.49,0.44788952810731386,True
transformer_encoder_lite_v1,42,6,2,0.8994954216480255,0.47420190061841694,0.6775,0.6789706435273201,0.87,0.8673562669214844,True
transformer_encoder_lite_v1,42,6,3,0.4669461977481842,0.2822234034538269,0.8625,0.8601392588175534,0.95,0.9510352457720879,True
transformer_encoder_lite_v1,42,6,4,0.29802159547805784,0.2918247101562364,0.9275,0.9272743462117232,0.96,0.9595959595959596,True
transformer_encoder_lite_v1,42,6,5,0.2194877701997757,0.18721600834812438,0.9375,0.9370585270159747,0.96,0.9596872105216135,False
transformer_encoder_lite_v1,42,6,6,0.1694791993498802,0.11472933792642184,0.9675,0.9674487127127319,0.99,0.9899937460913071,True
transformer_encoder_lite_v1,42,6,7,0.14411272302269937,0.0823910694037165,0.9575,0.9573709687111072,1.0,1.0,True
transformer_encoder_lite_v1,42,6,8,0.1384709946066141,0.146290729620627,0.96,0.9600908455625439,0.94,0.9396712852425304,False
transformer_encoder_lite_v1,42,6,9,0.09850111186504364,0.06013871410063335,0.97,0.9699510831586302,1.0,1.0,False
transformer_encoder_lite_v1,42,6,10,0.17018505617976187,0.19763488162841117,0.945,0.944758433319198,0.9,0.8993518676445506,False
transformer_encoder_lite_v1,42,6,11,0.11254599943757057,0.04199382436594793,0.9675,0.9674894648340902,1.0,1.0,False
transformer_encoder_lite_v1,42,6,12,0.046444822028279306,0.03847550308065755,0.9925,0.9925295112000676,0.99,0.9899937460913071,False
transformer_encoder_lite_v1,42,6,13,0.042784304469823835,0.02935750050736325,0.99,0.9900300828254414,1.0,1.0,False
transformer_encoder_lite_v1,42,6,14,0.036354147717356684,0.035940135696104596,0.9975,0.9974999023399352,0.99,0.9899937460913071,False
transformer_encoder_lite_v1,42,6,15,0.03964385012164712,0.0399972852319479,0.99,0.9899677647613807,0.98,0.9802197802197803,False
transformer_encoder_lite_v1,42,6,16,0.02201708108186722,0.02091010387188622,0.9975,0.9974999023399352,1.0,1.0,False
transformer_encoder_lite_v1,42,6,17,0.015330612678080797,0.019658195187470744,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,18,0.010110828317701817,0.01804393875811781,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,19,0.008469196129590273,0.01713020497533892,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,20,0.007356440033763647,0.014249186530443174,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,21,0.006489821691066027,0.01292614552325436,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,22,0.005965012917295098,0.014469908650166221,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,23,0.00548859691247344,0.011575416495491351,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,24,0.0051096153352409605,0.011990123295358248,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,25,0.004739259397611022,0.00990481867587992,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,26,0.004441536366939545,0.01342017060544874,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,27,0.003998172096908092,0.009396551343213235,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,28,0.0037641108687967062,0.013332019826131207,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,29,0.0035057471133768557,0.013035866980707007,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,30,0.0033944976795464753,0.008745269567173506,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,31,0.0031435329793021083,0.0090448221391333,1.0,1.0,1.0,1.0,False
transformer_encoder_lite_v1,42,6,32,0.0028884708089753986,0.008971422162306095,1.0,1.0,1.0,1.0,False
cnn_lstm_literature_v1,42,6,1,1.6011499881744384,1.579269289970398,0.23,0.18460242920250552,0.34,0.31650739732634553,True
cnn_lstm_literature_v1,42,6,2,1.5065996265411377,1.4429389919553484,0.405,0.39953221607681105,0.42,0.398944975691426,True
cnn_lstm_literature_v1,42,6,3,1.3495950412750244,1.2284263968467712,0.445,0.4330741340869218,0.55,0.5091025641025642,True
cnn_lstm_literature_v1,42,6,4,1.173193063735962,1.1471587589808874,0.5275,0.5136058138091459,0.61,0.5846212121212122,True
cnn_lstm_literature_v1,42,6,5,1.0072211885452271,1.0891622049467904,0.59,0.5856066138910154,0.53,0.46832870798643234,False
cnn_lstm_literature_v1,42,6,6,0.9599117016792298,1.0142000573022025,0.6075,0.6017371904076859,0.65,0.640340582361859,True
cnn_lstm_literature_v1,42,6,7,0.8542772817611695,0.8441393332821983,0.7075,0.7037748086581174,0.66,0.6543236714975845,True
cnn_lstm_literature_v1,42,6,8,0.8197937202453613,0.7794330332960401,0.68,0.6816857344671878,0.74,0.7414292210561937,True
cnn_lstm_literature_v1,42,6,9,0.7616767251491546,0.8421795581068311,0.7225,0.7174850721734558,0.68,0.679265691927861,False
cnn_lstm_literature_v1,42,6,10,0.7739562094211578,0.8175081951277596,0.725,0.723900794193677,0.73,0.7261904761904763,False
cnn_lstm_literature_v1,42,6,11,0.6229434180259704,0.6165141633578709,0.795,0.792252582194128,0.79,0.7813084736701417,True
cnn_lstm_literature_v1,42,6,12,0.6314273071289063,0.7422952651977539,0.7825,0.77665712365772,0.74,0.7340336134453782,False
cnn_lstm_literature_v1,42,6,13,0.5484570431709289,0.7067512486662183,0.8125,0.810459786435773,0.78,0.7810240030971738,False
cnn_lstm_literature_v1,42,6,14,0.45507514238357544,0.6041223662240165,0.85,0.8487720457011887,0.82,0.8184823020117138,True
cnn_lstm_literature_v1,42,6,15,0.41854001581668854,0.49497392773628235,0.8575,0.8565978736710443,0.83,0.8238663392556214,True
cnn_lstm_literature_v1,42,6,16,0.38065711498260496,0.4325639477797917,0.88,0.8794045423337131,0.88,0.8805054594528279,True
cnn_lstm_literature_v1,42,6,17,0.32173622131347657,0.34352040184395655,0.8975,0.8969460756440764,0.88,0.8781609440504268,False
cnn_lstm_literature_v1,42,6,18,0.34866849541664124,0.7001289193119321,0.89,0.8908204638857884,0.79,0.7840422322775262,False
cnn_lstm_literature_v1,42,6,19,0.4701968502998352,1.1391600705683231,0.83,0.8291736312739658,0.7,0.7048182470020687,False
cnn_lstm_literature_v1,42,6,20,0.599857097864151,0.5903148608548301,0.79,0.7901324689536693,0.79,0.7970305370305371,False
cnn_lstm_literature_v1,42,6,21,0.3125926551222801,0.5116248386246818,0.9,0.9007599435502295,0.81,0.8004906500888346,False
