path,extension,size_bytes,inferred_role,shape,columns_or_keys,has_subject_id,has_label,has_channel_names,notes
datasets/manually_labeled/.DS_Store,.DS_Store,18436,unknown,,,False,False,False,macOS folder metadata; ignore for experiments
datasets/manually_labeled/class0/subject1_set1_metadata.json,.json,2467,csv metadata,dict[5],"method,num_windows,sampling_rate,source_file,windows",True,True,False,num_windows=10; window_samples_min=210; window_samples_max=279; source_file=raw/labeled/class0/subject1_set1.csv; sampling_rate=100; set/repetition id in filename; window boundary metadata
datasets/manually_labeled/class0/subject1_set1_window0.csv,.csv,108253,manually labeled window,279x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 279, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window1.csv,.csv,81658,manually labeled window,210x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 210, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window2.csv,.csv,90538,manually labeled window,233x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 233, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window3.csv,.csv,92605,manually labeled window,238x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 238, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window4.csv,.csv,90596,manually labeled window,233x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 233, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window5.csv,.csv,91330,manually labeled window,235x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 235, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window6.csv,.csv,97165,manually labeled window,250x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 250, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window7.csv,.csv,86718,manually labeled window,223x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 223, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window8.csv,.csv,103094,manually labeled window,265x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 265, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set1_window9.csv,.csv,106536,manually labeled window,274x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 274, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_metadata.json,.json,2466,csv metadata,dict[5],"method,num_windows,sampling_rate,source_file,windows",True,True,False,num_windows=10; window_samples_min=215; window_samples_max=267; source_file=raw/labeled/class0/subject1_set2.csv; sampling_rate=100; set/repetition id in filename; window boundary metadata
datasets/manually_labeled/class0/subject1_set2_window0.csv,.csv,91198,manually labeled window,235x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 235, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window1.csv,.csv,83592,manually labeled window,215x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 215, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window2.csv,.csv,88116,manually labeled window,227x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 227, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window3.csv,.csv,85499,manually labeled window,220x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 220, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window4.csv,.csv,86622,manually labeled window,223x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 223, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window5.csv,.csv,89321,manually labeled window,230x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 230, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window6.csv,.csv,86335,manually labeled window,222x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 222, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window7.csv,.csv,90965,manually labeled window,234x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 234, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window8.csv,.csv,90465,manually labeled window,233x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 233, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject1_set2_window9.csv,.csv,103671,manually labeled window,267x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 267, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_metadata.json,.json,2460,csv metadata,dict[5],"method,num_windows,sampling_rate,source_file,windows",True,True,False,num_windows=10; window_samples_min=242; window_samples_max=342; source_file=raw/labeled/class0/subject2_set1.csv; sampling_rate=100; set/repetition id in filename; window boundary metadata
datasets/manually_labeled/class0/subject2_set1_window0.csv,.csv,132380,manually labeled window,342x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 342, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window1.csv,.csv,97925,manually labeled window,253x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 253, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window2.csv,.csv,102613,manually labeled window,265x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 265, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window3.csv,.csv,101408,manually labeled window,262x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 262, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window4.csv,.csv,96800,manually labeled window,250x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 250, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window5.csv,.csv,103344,manually labeled window,267x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 267, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window6.csv,.csv,93671,manually labeled window,242x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 242, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window7.csv,.csv,97914,manually labeled window,253x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 253, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window8.csv,.csv,96772,manually labeled window,250x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 250, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set1_window9.csv,.csv,96808,manually labeled window,250x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 250, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_metadata.json,.json,2461,csv metadata,dict[5],"method,num_windows,sampling_rate,source_file,windows",True,True,False,num_windows=10; window_samples_min=206; window_samples_max=278; source_file=raw/labeled/class0/subject2_set2.csv; sampling_rate=100; set/repetition id in filename; window boundary metadata
datasets/manually_labeled/class0/subject2_set2_window0.csv,.csv,107564,manually labeled window,278x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 278, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window1.csv,.csv,88296,manually labeled window,228x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 228, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window2.csv,.csv,86300,manually labeled window,223x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 223, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window3.csv,.csv,97194,manually labeled window,251x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 251, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window4.csv,.csv,88186,manually labeled window,228x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 228, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window5.csv,.csv,79655,manually labeled window,206x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 206, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window6.csv,.csv,92180,manually labeled window,238x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 238, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window7.csv,.csv,89381,manually labeled window,231x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 231, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window8.csv,.csv,85545,manually labeled window,221x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 221, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject2_set2_window9.csv,.csv,86708,manually labeled window,224x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 224, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_metadata.json,.json,2467,csv metadata,dict[5],"method,num_windows,sampling_rate,source_file,windows",True,True,False,num_windows=10; window_samples_min=281; window_samples_max=390; source_file=raw/labeled/class0/subject3_set1.csv; sampling_rate=100; set/repetition id in filename; window boundary metadata
datasets/manually_labeled/class0/subject3_set1_window0.csv,.csv,139776,manually labeled window,361x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 361, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window1.csv,.csv,108846,manually labeled window,281x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 281, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window2.csv,.csv,125428,manually labeled window,324x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 324, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window3.csv,.csv,126571,manually labeled window,327x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 327, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window4.csv,.csv,132070,manually labeled window,341x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 341, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window5.csv,.csv,134313,manually labeled window,347x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 347, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window6.csv,.csv,130549,manually labeled window,337x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 337, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window7.csv,.csv,125720,manually labeled window,325x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 325, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window8.csv,.csv,126979,manually labeled window,328x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 328, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set1_window9.csv,.csv,150900,manually labeled window,390x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 390, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
datasets/manually_labeled/class0/subject3_set2_metadata.json,.json,2468,csv metadata,dict[5],"method,num_windows,sampling_rate,source_file,windows",True,True,False,num_windows=10; window_samples_min=298; window_samples_max=430; source_file=raw/labeled/class0/subject3_set2.csv; sampling_rate=100; set/repetition id in filename; window boundary metadata
datasets/manually_labeled/class0/subject3_set2_window0.csv,.csv,152124,manually labeled window,393x24,"timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz",True,True,True,"row count is 393, not 512; 18 sensor-value columns; 24 total columns including timestamp/seq/millis/q0-q2; set/repetition id in filename; window id in filename; 18 IMU channel columns present"
