scope,model_name,seed,fold_id,test_subject,true_class,pred_class,count
fold,cnn2d_baseline_v1,42,2,2,2,2,9
fold,cnn2d_baseline_v1,42,2,2,2,3,0
fold,cnn2d_baseline_v1,42,2,2,2,4,0
fold,cnn2d_baseline_v1,42,2,2,3,0,4
fold,cnn2d_baseline_v1,42,2,2,3,1,12
fold,cnn2d_baseline_v1,42,2,2,3,2,4
fold,cnn2d_baseline_v1,42,2,2,3,3,0
fold,cnn2d_baseline_v1,42,2,2,3,4,0
fold,cnn2d_baseline_v1,42,2,2,4,0,5
fold,cnn2d_baseline_v1,42,2,2,4,1,0
fold,cnn2d_baseline_v1,42,2,2,4,2,0
fold,cnn2d_baseline_v1,42,2,2,4,3,0
fold,cnn2d_baseline_v1,42,2,2,4,4,15
fold,channel_shared_meanpool_v2,42,2,2,0,0,0
fold,channel_shared_meanpool_v2,42,2,2,0,1,11
fold,channel_shared_meanpool_v2,42,2,2,0,2,1
fold,channel_shared_meanpool_v2,42,2,2,0,3,8
fold,channel_shared_meanpool_v2,42,2,2,0,4,0
fold,channel_shared_meanpool_v2,42,2,2,1,0,0
fold,channel_shared_meanpool_v2,42,2,2,1,1,13
fold,channel_shared_meanpool_v2,42,2,2,1,2,7
fold,channel_shared_meanpool_v2,42,2,2,1,3,0
fold,channel_shared_meanpool_v2,42,2,2,1,4,0
fold,channel_shared_meanpool_v2,42,2,2,2,0,0
fold,channel_shared_meanpool_v2,42,2,2,2,1,0
fold,channel_shared_meanpool_v2,42,2,2,2,2,20
fold,channel_shared_meanpool_v2,42,2,2,2,3,0
fold,channel_shared_meanpool_v2,42,2,2,2,4,0
fold,channel_shared_meanpool_v2,42,2,2,3,0,0
fold,channel_shared_meanpool_v2,42,2,2,3,1,5
fold,channel_shared_meanpool_v2,42,2,2,3,2,15
fold,channel_shared_meanpool_v2,42,2,2,3,3,0
fold,channel_shared_meanpool_v2,42,2,2,3,4,0
fold,channel_shared_meanpool_v2,42,2,2,4,0,12
fold,channel_shared_meanpool_v2,42,2,2,4,1,1
fold,channel_shared_meanpool_v2,42,2,2,4,2,0
fold,channel_shared_meanpool_v2,42,2,2,4,3,2
fold,channel_shared_meanpool_v2,42,2,2,4,4,5
fold,channel_shared_attentionpool_v2,42,2,2,0,0,17
fold,channel_shared_attentionpool_v2,42,2,2,0,1,0
fold,channel_shared_attentionpool_v2,42,2,2,0,2,0
fold,channel_shared_attentionpool_v2,42,2,2,0,3,3
fold,channel_shared_attentionpool_v2,42,2,2,0,4,0
fold,channel_shared_attentionpool_v2,42,2,2,1,0,13
fold,channel_shared_attentionpool_v2,42,2,2,1,1,0
fold,channel_shared_attentionpool_v2,42,2,2,1,2,0
fold,channel_shared_attentionpool_v2,42,2,2,1,3,7
fold,channel_shared_attentionpool_v2,42,2,2,1,4,0
fold,channel_shared_attentionpool_v2,42,2,2,2,0,0
fold,channel_shared_attentionpool_v2,42,2,2,2,1,11
fold,channel_shared_attentionpool_v2,42,2,2,2,2,1
fold,channel_shared_attentionpool_v2,42,2,2,2,3,8
fold,channel_shared_attentionpool_v2,42,2,2,2,4,0
fold,channel_shared_attentionpool_v2,42,2,2,3,0,2
fold,channel_shared_attentionpool_v2,42,2,2,3,1,1
fold,channel_shared_attentionpool_v2,42,2,2,3,2,1
fold,channel_shared_attentionpool_v2,42,2,2,3,3,16
fold,channel_shared_attentionpool_v2,42,2,2,3,4,0
fold,channel_shared_attentionpool_v2,42,2,2,4,0,1
fold,channel_shared_attentionpool_v2,42,2,2,4,1,0
fold,channel_shared_attentionpool_v2,42,2,2,4,2,0
fold,channel_shared_attentionpool_v2,42,2,2,4,3,0
fold,channel_shared_attentionpool_v2,42,2,2,4,4,19
fold,channel_shared_posres_attention_v3,42,2,2,0,0,20
fold,channel_shared_posres_attention_v3,42,2,2,0,1,0
