scope,model_name,seed,fold_id,test_subject,true_class,pred_class,count
fold,feature_xgboost_v1,42,5,5,1,1,19
fold,feature_xgboost_v1,42,5,5,1,2,0
fold,feature_xgboost_v1,42,5,5,1,3,1
fold,feature_xgboost_v1,42,5,5,1,4,0
fold,feature_xgboost_v1,42,5,5,2,0,0
fold,feature_xgboost_v1,42,5,5,2,1,0
fold,feature_xgboost_v1,42,5,5,2,2,14
fold,feature_xgboost_v1,42,5,5,2,3,6
fold,feature_xgboost_v1,42,5,5,2,4,0
fold,feature_xgboost_v1,42,5,5,3,0,0
fold,feature_xgboost_v1,42,5,5,3,1,0
fold,feature_xgboost_v1,42,5,5,3,2,0
fold,feature_xgboost_v1,42,5,5,3,3,19
fold,feature_xgboost_v1,42,5,5,3,4,1
fold,feature_xgboost_v1,42,5,5,4,0,0
fold,feature_xgboost_v1,42,5,5,4,1,0
fold,feature_xgboost_v1,42,5,5,4,2,0
fold,feature_xgboost_v1,42,5,5,4,3,0
fold,feature_xgboost_v1,42,5,5,4,4,20
fold,feature_xgboost_v1,42,6,6,0,0,18
fold,feature_xgboost_v1,42,6,6,0,1,0
fold,feature_xgboost_v1,42,6,6,0,2,0
fold,feature_xgboost_v1,42,6,6,0,3,0
fold,feature_xgboost_v1,42,6,6,0,4,2
fold,feature_xgboost_v1,42,6,6,1,0,0
fold,feature_xgboost_v1,42,6,6,1,1,20
fold,feature_xgboost_v1,42,6,6,1,2,0
fold,feature_xgboost_v1,42,6,6,1,3,0
fold,feature_xgboost_v1,42,6,6,1,4,0
fold,feature_xgboost_v1,42,6,6,2,0,13
fold,feature_xgboost_v1,42,6,6,2,1,0
fold,feature_xgboost_v1,42,6,6,2,2,6
fold,feature_xgboost_v1,42,6,6,2,3,1
fold,feature_xgboost_v1,42,6,6,2,4,0
fold,feature_xgboost_v1,42,6,6,3,0,7
fold,feature_xgboost_v1,42,6,6,3,1,0
fold,feature_xgboost_v1,42,6,6,3,2,0
fold,feature_xgboost_v1,42,6,6,3,3,13
fold,feature_xgboost_v1,42,6,6,3,4,0
fold,feature_xgboost_v1,42,6,6,4,0,0
fold,feature_xgboost_v1,42,6,6,4,1,0
fold,feature_xgboost_v1,42,6,6,4,2,0
fold,feature_xgboost_v1,42,6,6,4,3,0
fold,feature_xgboost_v1,42,6,6,4,4,20
fold,feature_xgboost_v1,123,1,1,0,0,15
fold,feature_xgboost_v1,123,1,1,0,1,5
fold,feature_xgboost_v1,123,1,1,0,2,0
fold,feature_xgboost_v1,123,1,1,0,3,0
fold,feature_xgboost_v1,123,1,1,0,4,0
fold,feature_xgboost_v1,123,1,1,1,0,0
fold,feature_xgboost_v1,123,1,1,1,1,20
fold,feature_xgboost_v1,123,1,1,1,2,0
fold,feature_xgboost_v1,123,1,1,1,3,0
fold,feature_xgboost_v1,123,1,1,1,4,0
fold,feature_xgboost_v1,123,1,1,2,0,0
fold,feature_xgboost_v1,123,1,1,2,1,3
fold,feature_xgboost_v1,123,1,1,2,2,17
fold,feature_xgboost_v1,123,1,1,2,3,0
fold,feature_xgboost_v1,123,1,1,2,4,0
fold,feature_xgboost_v1,123,1,1,3,0,1
fold,feature_xgboost_v1,123,1,1,3,1,6
fold,feature_xgboost_v1,123,1,1,3,2,0
fold,feature_xgboost_v1,123,1,1,3,3,11
fold,feature_xgboost_v1,123,1,1,3,4,2
fold,feature_xgboost_v1,123,1,1,4,0,0
fold,feature_xgboost_v1,123,1,1,4,1,1
fold,feature_xgboost_v1,123,1,1,4,2,0
fold,feature_xgboost_v1,123,1,1,4,3,0
fold,feature_xgboost_v1,123,1,1,4,4,19
fold,feature_xgboost_v1,123,2,2,0,0,17
fold,feature_xgboost_v1,123,2,2,0,1,1
fold,feature_xgboost_v1,123,2,2,0,2,1
fold,feature_xgboost_v1,123,2,2,0,3,1
fold,feature_xgboost_v1,123,2,2,0,4,0
fold,feature_xgboost_v1,123,2,2,1,0,0
fold,feature_xgboost_v1,123,2,2,1,1,20
fold,feature_xgboost_v1,123,2,2,1,2,0
fold,feature_xgboost_v1,123,2,2,1,3,0
fold,feature_xgboost_v1,123,2,2,1,4,0
fold,feature_xgboost_v1,123,2,2,2,0,0
fold,feature_xgboost_v1,123,2,2,2,1,0
fold,feature_xgboost_v1,123,2,2,2,2,20
fold,feature_xgboost_v1,123,2,2,2,3,0
fold,feature_xgboost_v1,123,2,2,2,4,0
fold,feature_xgboost_v1,123,2,2,3,0,8
fold,feature_xgboost_v1,123,2,2,3,1,1
fold,feature_xgboost_v1,123,2,2,3,2,8
fold,feature_xgboost_v1,123,2,2,3,3,3
fold,feature_xgboost_v1,123,2,2,3,4,0
fold,feature_xgboost_v1,123,2,2,4,0,1
fold,feature_xgboost_v1,123,2,2,4,1,0
fold,feature_xgboost_v1,123,2,2,4,2,0
fold,feature_xgboost_v1,123,2,2,4,3,0
fold,feature_xgboost_v1,123,2,2,4,4,19
