model_name,class_id,class_name,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,total_support
feature_xgboost_v1,0,Correct,0.6206871583916218,0.323278138679691,0.7027777777777778,0.33807963485867176,0.637647994216808,0.29915318921844225,360
feature_xgboost_v1,1,Knee Valgus,0.8843391674036836,0.15203261526294212,0.9555555555555555,0.07973722274670735,0.9077060009353173,0.09187476916823371,360
feature_xgboost_v1,2,Butt Wink,0.8820812157487651,0.13346330208261684,0.7888888888888889,0.20920189315291923,0.7983096520828256,0.1188809026457469,360
feature_xgboost_v1,3,Excessive Lean,0.8288231028098317,0.17512116539460756,0.6444444444444444,0.2618783055420595,0.6614163032203315,0.20648519067999999,360
feature_xgboost_v1,4,Partial Squat,0.96702009745488,0.04461809026919436,0.9861111111111112,0.027916321169780257,0.9756394758633766,0.02540463217665031,360
